GUID;complete;media_language;srt_language;last_changed_on_amara;revision;url;touched;amara_key;amara_language
8cfcba40-e656-5f5b-b46f-8a9f09913c85;False;deu;de;2019-01-06T20:45:26Z;2;https://mirror.selfnet.de/c3subtitles/congress/35C3-wikipakawg/35c3-wikipakawg-38-deu-Programmieren_mit_der_Maus.de.srt;2019-01-11T11:03:03Z;CqCZOQT4c6dQ;de
22d77083-ceb3-50bd-b275-678ce3b22760;False;deu;de;2019-01-06T20:46:50Z;2;https://mirror.selfnet.de/c3subtitles/congress/35C3-wikipakawg/35c3-wikipakawg-10-deu-Datenpumpen-Hackathon_01.de.srt;2019-02-08T16:30:32Z;PmkPPdzGOqLR;de
700a07e7-a9c4-437b-a4c5-4491b23a9b4a;True;eng;en;2019-11-17T16:16:08Z;47;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7946-eng-deu-fra-Console_Hacking_2016.en.srt;2019-11-17T16:18:05Z;DMf9P2AZ0e4z;en
5f38b716-e18c-44a3-b9fd-8f3eb593605c;True;eng;en;2019-12-29T15:07:07Z;5;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10737-eng-deu-SIM_card_technology_from_A-Z.en.srt;2019-12-29T15:13:18Z;TZlhIArMHFHN;en
56e58bc1-1a30-4eae-a81b-78cf86732865;True;deu;de;2019-12-31T12:56:30Z;6;https://mirror.selfnet.de/c3subtitles/congress/36c3/36c3-10652-deu-eng-BahnMining_-_Puenktlichkeit_ist_eine_Zier.de.srt;2019-12-31T13:14:04Z;fjUnby8WE41Y;de
0i_XOY92eUOxB3jQO_Zj4g;True;eng;en;2020-01-03T10:55:15Z;3;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5605-en-Opening_Event.en.srt;2020-01-03T11:43:10Z;j2vSO9vtZNSz;en
0i_XOY92eUOxB3jQO_Zj4g;True;fra;fr;2020-01-03T10:56:17Z;8;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5605-en-Opening_Event.fr.srt;2020-01-03T11:43:11Z;j2vSO9vtZNSz;fr
IE5aOu8FUaPfpFv5v4rtJg;True;eng;en;2020-01-03T10:57:43Z;8;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5477-en-An_introduction_to_Firmware_Analysis.en.srt;2020-01-03T11:43:05Z;JINCGsJG4f6S;en
0OMMJkoMY79GCUUx9LULgA;True;orig;orig;2020-01-03T10:58:40Z;4;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5610-de-Seidenstrasse.orig.srt;2020-01-03T11:41:10Z;7Ert3cbCTB1V;tlh
0OMMJkoMY79GCUUx9LULgA;True;deu;de;2020-01-03T10:59:44Z;16;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5610-de-Seidenstrasse.de.srt;2020-01-03T11:41:05Z;7Ert3cbCTB1V;de
8h6abIcZ9FOaWm7N3o3v9g;True;deu;de;2020-01-03T11:01:08Z;17;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5377-de-en-UEberwachen_und_Sprache.de.srt;2020-01-03T11:54:05Z;1zb4IvHiEA5w;de
8h6abIcZ9FOaWm7N3o3v9g;False;eng;en;2020-01-03T11:02:11Z;4;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5377-de-en-UEberwachen_und_Sprache.en.srt;2020-01-03T11:53:45Z;1zb4IvHiEA5w;en
qkjXyXK2qXXjRYOUI9nT0Q;True;deu;de;2020-01-03T11:03:58Z;11;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5415-de-en-Der_tiefe_Staat.de.srt;2020-01-03T11:44:06Z;uHzeWq1IRNnF;de
w9UU1iDfP18QvWJ5i2VDsg;True;eng;en;2020-01-03T11:04:54Z;10;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5476-en-Electronic_Bank_Robberies.en.srt;2020-01-03T11:57:06Z;kEbLTdDn300e;en
TTYvRfSgu6wHisdcwpo1VA;True;eng;en;2020-01-03T11:05:51Z;4;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5311-en-lasers_in_space.en.srt;2020-01-03T11:57:13Z;KsJjYDX1H0gY;en
xdX27wLbHpeOU_dSgBO4Hg;True;eng;en;2020-01-03T11:06:58Z;21;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5449-en-Mobile_network_attack_evolution.en.srt;2020-01-03T11:57:11Z;B0Y86cstxaK1;en
47tqlwa7F-wL0kxo11mvgg;True;eng;en;2020-01-03T11:08:04Z;12;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5622-en-de-30c3_Keynote.en.srt;2020-01-03T11:43:09Z;eBoWzGWkTn2Z;en
bJDjDUHLd0Y6wLncMd5Unw;True;eng;en;2020-01-03T11:09:50Z;15;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5588-en-de-My_journey_into_FM-RDS.en.srt;2020-01-03T11:58:08Z;SZp7nj2FfhlP;en
3poSeUcpc6woNaI5dhATcQ;True;deu;de;2020-01-03T11:10:39Z;27;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5210-de-en-Bullshit_made_in_Germany.de.srt;2020-01-03T11:45:07Z;y1Gk3maFbvNQ;de
dIHu8B0QOmvXxUzK3W9dEw;True;deu;de;2020-01-03T11:11:51Z;19;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5420-de-en-calcpw.de.srt;2020-05-10T20:51:03Z;7yu3xau1UWrX;de
dIHu8B0QOmvXxUzK3W9dEw;True;orig;orig;2020-01-03T11:12:34Z;11;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5420-de-en-calcpw.orig.srt;2020-05-10T20:50:37Z;7yu3xau1UWrX;tlh
Fp5SK2hqNSDN6KeYzLwIRw;True;deu;de;2020-01-03T11:23:13Z;10;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5469-de-en-2_Takte_spaeter.de.srt;2020-01-03T11:41:06Z;45ezAPzxFMeh;de
i5TMBRf_-3TiDrceuY3osQ;True;jpn;ja;2020-01-03T11:24:57Z;12;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5713-en-de-To_Protect_And_Infect_Part_2.ja.srt;2020-01-03T11:57:12Z;96H1vDtnHQoW;ja
hAXLUoYo1xQHEzFm6HR_SA;True;deu;de;2020-01-03T11:25:56Z;22;https://mirror.selfnet.de/c3subtitles/congress/30C3/30c3-5623-de-en-Amtliche_Datenschuetzer_Kontrolleure_oder_Papiertiger_.de.srt;2020-01-03T11:47:06Z;Mqh45F0UOpfb;de
8c4e647f-813e-41ef-b05b-65469dd841c3;True;eng;en;2020-01-03T11:28:38Z;10;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6571-en-31C3_Keynote.en.srt;2020-01-03T11:57:07Z;otZu3Ug58sDi;en
HOqeNIb6G7M4hYFKFRkCmQ;True;deu;de;2020-01-03T11:29:34Z;4;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6264-de-en-Wir_beteiligen_uns_aktiv_an_den_Diskussionen.de.srt;2020-01-03T11:43:07Z;TgEtUA6I5pJj;de
E95sP8WH8tLiiJj2SBAA1A;True;eng;en;2020-01-03T11:31:14Z;15;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6267-en-osmo-gmr_Whats_up_with_sat-phones.en.srt;2020-01-03T11:56:08Z;w25oCPoTfJgJ;en
A8xVpIjX1oKQOQcWMt_49Q;True;deu;de;2020-01-03T11:32:57Z;29;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6450-de-en-Ich_sehe_also_bin_ich_Du.de.srt;2020-01-03T11:50:07Z;WoCJw4ZDjS1d;de
Km3oA97mSXAMOZGte_v8Fg;True;eng;en;2020-01-03T11:34:04Z;17;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6196-en-Switches_Get_Stitches.en.srt;2020-01-03T11:56:06Z;jjL9vSEVNYO6;en
XGqu620EKR92-WUWMXNRvA;True;eng;en;2020-01-03T11:35:44Z;18;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6021-en-de-Why_is_GPG_damn_near_unusable.en.srt;2020-01-03T11:41:08Z;OPcVxPAG4zcp;en
yMuYr5eW4o9FpJMw-NwXrg;True;spa;es;2020-01-03T11:39:25Z;135;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6344-en-Security_Analysis_of_Estonias_Internet_Voting_System.es.srt;2020-01-03T11:59:08Z;F8xhG87VtWjR;es
yMuYr5eW4o9FpJMw-NwXrg;True;est;et;2020-01-03T11:40:23Z;21;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6344-en-Security_Analysis_of_Estonias_Internet_Voting_System.et.srt;2020-01-03T11:59:06Z;F8xhG87VtWjR;et
xmlu4jFXkob2t8CUHi0Rng;True;deu;de;2020-01-03T11:45:01Z;7;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6294-de-en-Vor_Windows_8_wird_gewarnt.de.srt;2020-01-03T11:57:09Z;aIY5TMyf7po1;de
iWU6RrYVPk7Q-fLuBE-LoQ;True;spa;es;2020-01-03T11:46:31Z;2;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6123-en-de-Freedom_in_your_computer_and_in_the_net.es.srt;2020-01-03T11:58:06Z;NkwcbVH5RJeK;es
ad722522-5817-4317-8f3d-bb443b4e6c77;True;eng;en;2020-01-03T11:50:14Z;7;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6574-en-de-Why_are_computers_so_and_what_can_we_do_about_it.en.srt;2020-01-03T12:39:06Z;8iwDLenTDqEc;en
C4w30id6HpMnzKM2xcrT4g;True;eng;en;2020-01-03T11:52:36Z;91;https://mirror.selfnet.de/c3subtitles/congress/31C3/31c3-6112-en-de-Tor_Hidden_Services_and_Deanonymisation.en.srt;2020-01-03T12:48:06Z;ZVALpbwthgG5;en
d66db4df-49ed-4c9f-ada3-289d16786c8e;True;eng;en;2020-01-03T11:55:47Z;11;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7324-en-de-What_is_the_value_of_anonymous_communication.en.srt;2020-01-03T12:08:06Z;3X49s4Azoznx;en
0417a69e-87af-43f9-abbb-0f0666bfda3e;True;deu;de;2020-01-03T11:56:55Z;70;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7228-de-en-NSA-Untersuchungsausschuss_Zwischen_Aufklaerungswillen_und_Mauern_aus_Schweigen.de.srt;2020-01-03T12:01:05Z;EOiLQ4j1k158;de
3cb4101c-2042-4883-b6fb-6591994a70c0;True;eng;en;2020-01-03T11:58:59Z;14;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7331-en-de-The_exhaust_emissions_scandal_Dieselgate.en.srt;2020-01-03T12:02:07Z;Y68TGzHBAsfs;en
78ea005f-4ddb-44d1-82e5-a2825ddea4e1;True;eng;en;2020-01-03T12:00:10Z;67;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7538-en-Internet_Landscapes.en.srt;2020-01-03T12:04:06Z;hPg01v5XV2Vv;en
1d7d4787-c77a-4e6e-9398-f3b4dcaa3587;True;eng;en;2020-01-03T12:01:14Z;14;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7174-en-de-Lifting_the_Fog_on_Red_Star_OS.en.srt;2020-01-03T12:05:07Z;Q4LuKGNrRXHC;en
5db7d97f-59c9-42d8-abfc-6224bf075f08;True;gsw;de-ch;2020-01-03T12:02:37Z;15;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7205-de-Netzpolitik_in_der_Schweiz.de-ch.srt;2020-01-03T12:05:05Z;hvnqUIcTCkiF;de-ch
f79c744f-30d1-4175-a173-2e760049337d;True;eng;en;2020-01-03T12:03:58Z;16;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7209-en-What_does_Big_Brother_see_while_he_is_watching.en.srt;2020-01-03T12:06:05Z;whyftFTZGKIP;en
2ca47144-1fe0-4ffd-b0fb-e65b1e73f1ff;True;eng;en;2020-01-03T12:05:31Z;14;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7368-en-de-Shopshifting.en.srt;2020-01-03T12:56:17Z;sfHlYTD3PsGd;en
d961bd32-2c2a-45a5-bc58-64449bb4b16a;True;deu;de;2020-01-03T12:07:35Z;32;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7413-de-en-OEsterreich_Der_Kampf_gegen_unkontrollierte_Massenueberwachung.de.srt;2020-01-03T12:59:12Z;U82eajNcaCDB;de
5c8d1a32-d9ce-49cb-b058-846fa58663d8;True;eng;en;2020-01-03T12:08:26Z;13;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7551-en-de-Closing_Event.en.srt;2020-01-03T12:56:07Z;mOAWGPsVFb8u;en
5c8d1a32-d9ce-49cb-b058-846fa58663d8;True;deu;de;2020-01-03T12:09:03Z;8;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7551-en-de-Closing_Event.de.srt;2020-01-03T12:56:15Z;mOAWGPsVFb8u;de
5fb6f7b5-c237-4b64-b786-85e4c95f13ad;True;deu;de;2020-01-03T12:10:16Z;34;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7291-de-en-Microsofts_Windows_10_Botnet.de.srt;2020-01-03T12:56:14Z;44oP2oMqwhio;de
269e7320-2133-4981-9238-e5fc8305a3e4;True;deu;de;2020-01-03T12:11:24Z;8;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7520-de-en-Compileroptimierungen_fuer_Forth_im_Microcontroller.de.srt;2020-01-03T12:59:17Z;Xs3V8Rm4YlLb;de
969bee9e-d0bf-4d24-a649-15f93747d608;True;eng;en;2020-01-03T12:12:48Z;5;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7286-en-de-Sin_in_the_time_of_Technology.en.srt;2020-01-03T12:57:07Z;C6TMYzzjfYAt;en
5f7d945f-872f-4951-a95d-8b78558159f8;True;deu;de;2020-01-03T12:14:14Z;31;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7567-de-en-Katastrophe_und_Kommunikation.de.srt;2020-01-03T12:53:10Z;491CJJYhrdKb;de
47cbd880-f500-4c44-b717-c11ed1da087d;True;deu;de;2020-01-03T12:16:14Z;53;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7225-de-en-Grundrechte_gelten_nicht_im_Weltall.de.srt;2020-01-03T12:59:15Z;SWDwo8ugLxfe;de
f4da28f8-1e28-45d4-9fab-d1d36d20ca7b;True;deu;de;2020-01-03T12:17:21Z;17;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7202-de-en-Stromtankstellen_-_eine_neue_oeffentliche_Infrastruktur.de.srt;2020-01-03T12:59:10Z;dAxg72dsVaV6;de
92891768-7427-4d48-8127-35d18318a63d;True;eng;en;2020-01-03T12:18:41Z;21;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7517-en-de-the_possibility_of_an_army.en.srt;2020-01-03T12:59:13Z;KiNgxPvFxhCe;en
8becd5e2-45df-4723-9d6a-2e9f334875d2;True;eng;en;2020-01-03T12:19:27Z;23;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7401-en-de-Internet_Cube.en.srt;2020-01-03T12:56:10Z;M4dlg3X9ocZO;en
ba780105-8cc1-4e6e-8552-5e3bc150b9ff;True;deu;de;2020-01-03T12:20:44Z;37;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7102-de-en-Crypto_ist_Abwehr_IFG_ist_Angriff.de.srt;2020-01-03T12:53:08Z;OT7voUCxLCMx;de
153f9b5f-16a6-4c0c-b8d5-ca62ae23dea0;True;eng;en;2020-01-03T12:21:29Z;22;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7246-en-de-Free_Software_and_Hardware_bring_National_Sovereignty.en.srt;2020-01-03T12:56:09Z;xEgNF7O1Y1UD;en
8b01d636-d39b-44b8-8d6f-fc03e47eae1b;True;eng;en;2020-01-03T12:22:29Z;9;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7441-en-de-The_plain_simple_reality_of_entropy.en.srt;2020-01-03T12:54:07Z;SWrGcSvvJBDe;en
550b8e16-3394-40d2-b47c-7cfe0031945b;True;eng;en;2020-01-03T12:23:45Z;18;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7426-en-de-Intelexit.en.srt;2020-01-03T12:59:18Z;W1L8WiKDUmg2;en
f193e1eb-5f67-43bc-a42a-c2c9b0c8d57f;True;eng;en;2020-01-03T12:24:50Z;22;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7388-en-de-Media_Coverage_and_the_Public_in_the_Surveillance_Society.en.srt;2020-01-03T12:54:05Z;u4xTW9R4eMme;en
930673b3-4f75-40eb-8be5-574469c3920f;True;eng;en;2020-01-03T12:25:39Z;19;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7245-en-de-Reversing_UEFI_by_execution.en.srt;2020-01-03T12:58:07Z;yRPNAKNoMm3P;en
13789a83-1028-40a6-ac32-827b57ec3f8e;True;eng;en;2020-01-03T12:26:30Z;34;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7449-en-de-Prediction_and_Control.en.srt;2020-01-03T12:59:07Z;XO3XxTfNArfV;en
fb537cde-7f1d-484b-971b-1d30a543ecfb;True;eng;en;2020-01-03T12:28:19Z;39;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7483-en-de-Computational_Meta-Psychology.en.srt;2020-01-03T12:55:08Z;I5L9nhQsIJwT;en
0bdbef2d-1594-4582-b315-7ee5da5505bf;True;deu;de;2020-01-03T12:29:58Z;29;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7282-de-en-Fnord-Jahresrueckblick.de.srt;2020-01-03T13:00:15Z;5KZNyDce8iAQ;de
ab751ee0-8623-4a20-bab3-f82f8cf3dd82;True;eng;en;2020-01-03T12:31:10Z;27;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7273-en-Unpatchable.en.srt;2020-01-03T12:56:06Z;odUEKCG3FbJf;en
0549d204-604a-46c5-92a2-e64b85aa9892;True;deu;de;2020-01-03T12:32:12Z;66;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7525-de-en-Quantenphysik_und_Kosmologie.de.srt;2020-01-03T13:00:10Z;7a4kyVUBbG5S;de
2f4cd1ef-dd90-4145-a734-141e5c081940;True;eng;en;2020-01-03T12:33:24Z;24;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7288-en-de-Logjam_Diffie-Hellman_discrete_logs_the_NSA_and_you.en.srt;2020-01-03T12:53:07Z;O2TsOhSecoD2;en
47c13b4a-a50b-4158-9a71-f4a2f24ace64;True;deu;de;2020-01-03T12:34:12Z;17;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7249-de-en-Das_Zahnrad_aus_Fleisch.de.srt;2020-01-03T12:56:21Z;RJca2oJM2huA;de
b2a8a8fe-646f-4e32-a4d8-67a163573e36;True;eng;en;2020-01-03T12:34:57Z;16;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7130-en-de-The_Perl_Jam_2.en.srt;2020-01-03T12:56:19Z;fLFb1b1Q9J1q;en
4f1a0717-6931-4580-9e49-5d523be045df;True;eng;en;2020-01-03T12:35:50Z;14;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7528-en-de-Lets_Encrypt_--_What_launching_a_free_CA_looks_like.en.srt;2020-01-03T13:00:11Z;r7YmZbKAaHY9;en
e34fb384-4da9-44c4-9096-1660d5d57962;True;eng;en;2020-01-03T12:36:40Z;21;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7138-en-de-Gscheitern.en.srt;2020-01-03T13:00:07Z;hFqCdLLRAnnq;en
5f57ffa9-631c-429d-a11b-5b51bebe0f0f;True;deu;de;2020-01-03T12:37:40Z;23;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7415-de-en-Wie_Jugendschutzprogramme_nicht_nur_die_Jugend_schaedigen.de.srt;2020-01-03T12:59:08Z;tFch8KHVk1wZ;de
012b9dea-7d42-4428-acd4-4f84fa41e729;True;eng;en;2020-01-03T12:39:59Z;24;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7570-en-de-Plunge_into_Proxy_Politics.en.srt;2020-01-03T12:52:05Z;EwWKy5mUIgdX;en
28efa221-42ce-4e2c-aa2c-1b52c87ddeb1;True;deu;de;2020-01-03T12:40:59Z;16;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7230-de-en-Lessons_learned_Freifunk_fuer_Gefluechtete.de.srt;2020-01-03T12:52:07Z;EvWDqmw79rje;de
527d5a8e-841d-48ad-89d9-b62fbee741b8;True;deu;de;2020-01-03T12:43:11Z;24;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7135-de-en-Ein_Abgrund_von_Landesverrat.de.srt;2020-01-03T12:55:06Z;GLSuyoBNJ1PF;de
527d5a8e-841d-48ad-89d9-b62fbee741b8;True;eng;en;2020-01-03T12:44:01Z;16;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7135-de-en-Ein_Abgrund_von_Landesverrat.en.srt;2020-01-03T12:55:10Z;GLSuyoBNJ1PF;en
3aeabb04-6227-4122-8fbc-21e31c04daf0;True;deu;de;2020-01-03T12:44:55Z;51;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7562-deu-eng-Jugend_hackt_2015.de.srt;2020-01-03T12:56:12Z;wRFhjLbnE9ir;de
1b6ed158-e206-416a-8705-9b285a428dbf;True;eng;en;2020-01-03T12:46:35Z;37;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7210-en-de-PQCHacks.en.srt;2020-01-03T12:57:06Z;bfJ3qcg9lQud;en
cc3ee8b6-9fe5-4290-82de-824e0223bef9;True;eng;en;2020-01-03T12:47:54Z;46;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7162-en-de-Shooting_lasers_into_space_-_for_science.en.srt;2020-01-03T12:58:05Z;HiU6EZQnoriY;en
77a03013-82df-48f7-8c0f-65a9e9f23490;True;eng;en;2020-01-03T12:49:37Z;33;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7565-en-Keynote.en.srt;2020-01-03T13:00:13Z;ByHI83KlW5zi;en
654331ae-1710-42e5-bdf4-65a03a80c614;True;eng;en;2020-01-03T12:50:27Z;12;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7550-en-Opening_Event.en.srt;2020-01-03T12:59:19Z;k9hTGftqG5cQ;en
654331ae-1710-42e5-bdf4-65a03a80c614;True;deu;de;2020-01-03T12:51:04Z;9;https://mirror.selfnet.de/c3subtitles/congress/32C3/32c3-7550-en-Opening_Event.de.srt;2020-01-03T12:59:04Z;k9hTGftqG5cQ;de
b1a28d62-75e9-48de-bec9-44df4e611685;True;deu;de;2020-01-03T12:54:46Z;20;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8428-deu-eng-fra-33C3_Closing_Ceremony.de.srt;2020-01-03T13:16:05Z;dybGejW5BMtr;de
8fbee7ff-b50c-4310-af9d-d44794669f25;False;eng;en;2020-01-03T12:55:49Z;5;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7978-eng-deu-fra-Surveilling_the_surveillers.en.srt;2020-01-03T13:14:28Z;3sfwKl3yQdIP;en
25e2df7d-5740-4c2f-bc34-986326d606fe;True;deu;de;2020-01-03T12:56:57Z;33;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8413-deu-eng-Security_Nightmares_0x11.de.srt;2020-01-03T13:09:05Z;DxkLApQoSGup;de
1c75e6a1-e586-4b91-abce-92a4561d0181;True;-;zh-cn;2020-01-03T12:57:54Z;15;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8029-eng-deu-fra-The_Ultimate_Game_Boy_Talk.zh-cn.srt;2020-01-03T13:04:06Z;n3OUAKzPfHcl;zh-cn
6796635e-2dd6-4f91-8f23-ba1bea7e2994;True;deu;de;2020-01-03T13:00:58Z;16;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8040-deu-eng-Privatisierung_der_Rechtsdurchsetzung.de.srt;2020-01-03T13:12:05Z;HOvob7oE1qJq;de
2bdf3de1-417b-4a5a-b31e-4701a921fb5c;True;deu;de;2020-01-03T13:02:50Z;7;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8445-deu-eng-Warum_in_die_Ferne_schweifen_wenn_das_Ausland_liegt_so_nah.de.srt;2020-01-03T13:16:09Z;Slg9cQHaiROf;de
09eb4f7a-8cf0-436f-aaa4-88190ee26e6d;True;eng;en;2020-01-03T13:03:58Z;4;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8221-eng-deu-spa-Genetic_Codes_and_what_they_tell_us_-_and_everyone_else.en.srt;2020-01-03T13:16:07Z;mc62C3LCEw0R;en
61677c86-8d83-4c30-9cf4-f7741e1a8798;True;eng;en;2020-01-03T13:05:20Z;28;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7861-eng-deu-spa-The_Universe_Is_Like_Seriously_Huge.en.srt;2020-01-03T13:13:05Z;OKYZv5akSPbH;en
855ab830-c6c0-4be7-b84c-31ba78e90e3c;True;eng;en;2020-01-03T13:06:51Z;8;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8231-eng-deu-PUFs_protection_privacy_PRNGs.en.srt;2020-01-03T13:15:05Z;IE5ZkVNAGGTQ;en
7c3a4ac8-1925-4459-bdd8-b9d9e18a6cfa;True;deu;de;2020-01-03T13:08:13Z;17;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7811-deu-eng-fra-Irren_ist_staatlich.de.srt;2020-01-03T13:11:04Z;pnwMquIPS4xy;de
198bdfe5-24cf-4b2f-9cd5-7522a99b3b4e;True;deu;de;2020-01-03T13:09:22Z;11;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7899-deu-eng-Berechnete_Welt.de.srt;2020-01-03T13:49:05Z;UY3dzZ0H21dA;de
d851c029-9f83-41af-befd-a54209453d41;True;eng;en;2020-01-03T13:10:18Z;6;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8233-eng-deu-fra-The_woman_behind_your_WiFi.en.srt;2020-01-03T13:50:10Z;HMODjxzF8C5q;en
c9f7749d-c365-43ad-9869-1f014c9f1f06;True;deu;de;2020-01-03T13:11:34Z;10;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8439-deu-eng-Durchmarsch_von_Rechts.de.srt;2020-01-03T13:15:07Z;cwnWvqJcsFMK;de
c300b194-2a85-4705-92aa-b4e789882303;True;deu;de;2020-01-03T13:12:38Z;42;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7912-deu-eng-fra-SpiegelMining_-_Reverse_Engineering_von_Spiegel-Online.de.srt;2020-01-03T13:51:11Z;8QsEa8xIIQAX;de
1f7eb981-2819-4824-8f40-4ddde0be7bf3;True;deu;de;2020-01-03T13:13:41Z;49;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8034-deu-eng-fra-Build_your_own_NSA.de.srt;2020-01-03T13:24:06Z;q9Q7e0gPpRPA;de
69ce21df-4bf5-43ce-a500-ac7707ee64b7;True;deu;de;2020-01-03T13:15:16Z;10;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-8418-deu-eng-Von_Kaffeeriechern_Abtrittanbietern_und_Fischbeinreissern.de.srt;2020-01-03T13:51:06Z;zvm6DfcC0Uhe;de
1a6657a2-b6c2-4acc-b8fc-5ec081c0877f;True;eng;en;2020-01-03T13:16:19Z;15;https://mirror.selfnet.de/c3subtitles/congress/33c3/33c3-7865-eng-deu-fra-Gone_in_60_Milliseconds.en.srt;2020-01-03T13:56:05Z;hFbnAzNZsBn0;en
